line,band_idx,svg_x,mile_from_terminal,abs_mile,carrier,score,has_reception
B,10,459,8.661,7.725,sprint,0.0,False
B,10,464,8.765,7.829,att,0.0,False
B,10,464,8.765,7.829,tmobile,0.2,True
B,10,464,8.765,7.829,verizon,0.44,True
B,10,464,8.765,7.829,sprint,0.0,False
B,10,469,8.869,7.933,att,0.0,False
B,10,469,8.869,7.933,tmobile,0.0,False
B,10,469,8.869,7.933,verizon,0.04,True
B,10,469,8.869,7.933,sprint,0.08,True
B,10,474,8.974,8.038,att,0.0,False
B,10,474,8.974,8.038,tmobile,0.0,False
B,10,474,8.974,8.038,verizon,0.0,False
B,10,474,8.974,8.038,sprint,0.0,False
B,10,479,9.078,8.142,att,0.0,False
B,10,479,9.078,8.142,tmobile,0.0,False
B,10,479,9.078,8.142,verizon,0.0,False
B,10,479,9.078,8.142,sprint,0.04,True
B,10,484,9.182,8.247,att,0.04,True
B,10,484,9.182,8.247,tmobile,0.0,False
B,10,484,9.182,8.247,verizon,0.0,False
B,10,484,9.182,8.247,sprint,0.0,False
B,10,489,9.287,8.351,att,0.0,False
B,10,489,9.287,8.351,tmobile,0.0,False
B,10,489,9.287,8.351,verizon,0.16,True
B,10,489,9.287,8.351,sprint,0.0,False
B,10,494,9.391,8.455,att,0.0,False
B,10,494,9.391,8.455,tmobile,0.0,False
B,10,494,9.391,8.455,verizon,0.0,False
B,10,494,9.391,8.455,sprint,0.0,False
B,10,499,9.495,8.56,att,0.0,False
B,10,499,9.495,8.56,tmobile,0.0,False
B,10,499,9.495,8.56,verizon,0.0,False
B,10,499,9.495,8.56,sprint,0.0,False
B,10,504,9.6,8.664,att,0.0,False
B,10,504,9.6,8.664,tmobile,0.08,True
B,10,504,9.6,8.664,verizon,0.0,False
B,10,504,9.6,8.664,sprint,0.0,False
B,10,509,9.704,8.768,att,0.0,False
B,10,509,9.704,8.768,tmobile,0.0,False
B,10,509,9.704,8.768,verizon,0.2,True
B,10,509,9.704,8.768,sprint,0.0,False
B,10,514,9.808,8.873,att,0.0,False
B,10,514,9.808,8.873,tmobile,0.0,False
B,10,514,9.808,8.873,verizon,0.0,False
B,10,514,9.808,8.873,sprint,0.0,False
B,10,519,9.913,8.977,att,0.0,False
B,10,519,9.913,8.977,tmobile,0.0,False
B,10,519,9.913,8.977,verizon,0.04,True
B,10,519,9.913,8.977,sprint,0.0,False
B,10,524,10.017,9.081,att,0.0,False
B,10,524,10.017,9.081,tmobile,0.0,False
B,10,524,10.017,9.081,verizon,0.0,False
B,10,524,10.017,9.081,sprint,0.0,False
B,10,529,10.121,9.186,att,0.0,False
B,10,529,10.121,9.186,tmobile,0.0,False
B,10,529,10.121,9.186,verizon,0.12,True
B,10,529,10.121,9.186,sprint,0.0,False
B,10,534,10.226,9.29,att,0.0,False
B,10,534,10.226,9.29,tmobile,0.0,False
B,10,534,10.226,9.29,verizon,0.0,False
B,10,534,10.226,9.29,sprint,0.0,False
B,10,539,10.33,9.394,att,0.0,False
B,10,539,10.33,9.394,tmobile,0.0,False
B,10,539,10.33,9.394,verizon,0.08,True
B,10,539,10.33,9.394,sprint,0.0,False
B,10,544,10.434,9.499,att,0.0,False
B,10,544,10.434,9.499,tmobile,0.0,False
B,10,544,10.434,9.499,verizon,0.0,False
B,10,544,10.434,9.499,sprint,0.0,False
B,10,549,10.539,9.603,att,0.0,False
B,10,549,10.539,9.603,tmobile,0.0,False
B,10,549,10.539,9.603,verizon,0.08,True
B,10,549,10.539,9.603,sprint,0.0,False
B,10,554,10.643,9.707,att,0.0,False
B,10,554,10.643,9.707,tmobile,0.0,False
B,10,554,10.643,9.707,verizon,0.04,True
B,10,554,10.643,9.707,sprint,0.0,False
B,10,559,10.747,9.812,att,0.0,False
B,10,559,10.747,9.812,tmobile,0.28,True
B,10,559,10.747,9.812,verizon,0.04,True
B,10,559,10.747,9.812,sprint,0.0,False
B,10,564,10.852,9.916,att,0.0,False
B,10,564,10.852,9.916,tmobile,0.0,False
B,10,564,10.852,9.916,verizon,0.0,False
B,10,564,10.852,9.916,sprint,0.0,False
B,10,569,10.956,10.02,att,0.0,False
B,10,569,10.956,10.02,tmobile,0.0,False
B,10,569,10.956,10.02,verizon,0.0,False
B,10,569,10.956,10.02,sprint,0.0,False
B,10,574,11.06,10.125,att,0.0,False
B,10,574,11.06,10.125,tmobile,0.08,True
B,10,574,11.06,10.125,verizon,0.0,False
B,10,574,11.06,10.125,sprint,0.12,True
B,10,579,11.165,10.229,att,0.0,False
B,10,579,11.165,10.229,tmobile,0.36,True
B,10,579,11.165,10.229,verizon,0.48,True
B,10,579,11.165,10.229,sprint,0.0,False
B,10,584,11.269,10.333,att,0.0,False
B,10,584,11.269,10.333,tmobile,0.0,False
B,10,584,11.269,10.333,verizon,0.0,False
B,10,584,11.269,10.333,sprint,0.0,False
B,10,589,11.374,10.438,att,0.0,False
B,10,589,11.374,10.438,tmobile,0.12,True
B,10,589,11.374,10.438,verizon,0.16,True
B,10,589,11.374,10.438,sprint,0.0,False
B,10,594,11.478,10.542,att,0.0,False
B,10,594,11.478,10.542,tmobile,0.0,False
B,10,594,11.478,10.542,verizon,0.28,True
B,10,594,11.478,10.542,sprint,0.0,False
B,10,599,11.582,10.646,att,0.0,False
B,10,599,11.582,10.646,tmobile,0.0,False
B,10,599,11.582,10.646,verizon,0.0,False
B,10,599,11.582,10.646,sprint,0.0,False
B,10,604,11.687,10.751,att,0.0,False
B,10,604,11.687,10.751,tmobile,0.04,True
B,10,604,11.687,10.751,verizon,0.0,False
B,10,604,11.687,10.751,sprint,0.0,False
B,10,609,11.791,10.855,att,0.0,False
B,10,609,11.791,10.855,tmobile,0.0,False
B,10,609,11.791,10.855,verizon,0.0,False
B,10,609,11.791,10.855,sprint,0.0,False
B,10,614,11.895,10.959,att,0.0,False
B,10,614,11.895,10.959,tmobile,0.0,False
B,10,614,11.895,10.959,verizon,0.0,False
B,10,614,11.895,10.959,sprint,0.04,True
B,10,619,12.0,11.064,att,0.0,False
B,10,619,12.0,11.064,tmobile,0.24,True
B,10,619,12.0,11.064,verizon,0.0,False
B,10,619,12.0,11.064,sprint,0.0,False
B,10,624,12.104,11.168,att,0.0,False
B,10,624,12.104,11.168,tmobile,0.08,True
B,10,624,12.104,11.168,verizon,0.08,True
B,10,624,12.104,11.168,sprint,0.04,True
B,10,629,12.208,11.273,att,0.0,False
B,10,629,12.208,11.273,tmobile,0.0,False
B,10,629,12.208,11.273,verizon,0.12,True
B,10,629,12.208,11.273,sprint,0.0,False
B,10,634,12.313,11.377,att,0.0,False
B,10,634,12.313,11.377,tmobile,0.0,False
B,10,634,12.313,11.377,verizon,0.0,False
B,10,634,12.313,11.377,sprint,0.0,False
B,10,639,12.417,11.481,att,0.0,False
B,10,639,12.417,11.481,tmobile,0.0,False
B,10,639,12.417,11.481,verizon,0.04,True
B,10,639,12.417,11.481,sprint,0.12,True
B,10,644,12.521,11.586,att,0.0,False
B,10,644,12.521,11.586,tmobile,0.0,False
B,10,644,12.521,11.586,verizon,0.08,True
B,10,644,12.521,11.586,sprint,0.0,False
B,10,649,12.626,11.69,att,0.0,False
B,10,649,12.626,11.69,tmobile,0.28,True
B,10,649,12.626,11.69,verizon,0.08,True
B,10,649,12.626,11.69,sprint,0.04,True
B,10,654,12.73,11.794,att,0.0,False
B,10,654,12.73,11.794,tmobile,0.0,False
B,10,654,12.73,11.794,verizon,0.0,False
B,10,654,12.73,11.794,sprint,0.0,False
B,10,659,12.834,11.899,att,0.0,False
B,10,659,12.834,11.899,tmobile,0.24,True
B,10,659,12.834,11.899,verizon,0.12,True
B,10,659,12.834,11.899,sprint,0.0,False
B,10,664,12.939,12.003,att,0.0,False
B,10,664,12.939,12.003,tmobile,0.0,False
B,10,664,12.939,12.003,verizon,0.0,False
B,10,664,12.939,12.003,sprint,0.0,False
B,10,669,13.043,12.107,att,0.0,False
B,10,669,13.043,12.107,tmobile,0.0,False
B,10,669,13.043,12.107,verizon,0.04,True
B,10,669,13.043,12.107,sprint,0.0,False
B,10,674,13.147,12.212,att,0.36,True
B,10,674,13.147,12.212,tmobile,0.0,False
B,10,674,13.147,12.212,verizon,0.0,False
B,10,674,13.147,12.212,sprint,0.0,False
B,10,679,13.252,12.316,att,0.2,True
B,10,679,13.252,12.316,tmobile,0.0,False
B,10,679,13.252,12.316,verizon,0.0,False
B,10,679,13.252,12.316,sprint,0.0,False
B,10,684,13.356,12.42,att,0.0,False
B,10,684,13.356,12.42,tmobile,0.0,False
B,10,684,13.356,12.42,verizon,0.0,False
B,10,684,13.356,12.42,sprint,0.0,False
B,10,689,13.46,12.525,att,0.0,False
B,10,689,13.46,12.525,tmobile,0.0,False
B,10,689,13.46,12.525,verizon,0.0,False
B,10,689,13.46,12.525,sprint,0.0,False
B,10,694,13.565,12.629,att,0.0,False
B,10,694,13.565,12.629,tmobile,0.0,False
B,10,694,13.565,12.629,verizon,0.0,False
B,10,694,13.565,12.629,sprint,0.0,False
B,10,699,13.669,12.733,att,0.0,False
B,10,699,13.669,12.733,tmobile,0.0,False
B,10,699,13.669,12.733,verizon,0.0,False
B,10,699,13.669,12.733,sprint,0.0,False
B,10,704,13.773,12.838,att,0.0,False
B,10,704,13.773,12.838,tmobile,0.0,False
B,10,704,13.773,12.838,verizon,0.0,False
B,10,704,13.773,12.838,sprint,0.0,False
B,10,709,13.878,12.942,att,0.0,False
B,10,709,13.878,12.942,tmobile,0.0,False
B,10,709,13.878,12.942,verizon,0.0,False
B,10,709,13.878,12.942,sprint,0.0,False
B,10,714,13.982,13.046,att,0.0,False
B,10,714,13.982,13.046,tmobile,0.0,False
B,10,714,13.982,13.046,verizon,0.0,False
B,10,714,13.982,13.046,sprint,0.0,False
B,10,719,14.086,13.151,att,0.0,False
B,10,719,14.086,13.151,tmobile,0.0,False
B,10,719,14.086,13.151,verizon,0.0,False
B,10,719,14.086,13.151,sprint,0.0,False
B,10,724,14.191,13.255,att,0.0,False
B,10,724,14.191,13.255,tmobile,0.0,False
B,10,724,14.191,13.255,verizon,0.0,False
B,10,724,14.191,13.255,sprint,0.0,False
B,10,729,14.295,13.359,att,0.0,False
B,10,729,14.295,13.359,tmobile,0.0,False
B,10,729,14.295,13.359,verizon,0.0,False
B,10,729,14.295,13.359,sprint,0.0,False
B,10,734,14.399,13.464,att,0.0,False
B,10,734,14.399,13.464,tmobile,0.0,False
B,10,734,14.399,13.464,verizon,0.0,False
B,10,734,14.399,13.464,sprint,0.0,False
B,10,739,14.504,13.568,att,0.0,False
B,10,739,14.504,13.568,tmobile,0.0,False
B,10,739,14.504,13.568,verizon,0.0,False
B,10,739,14.504,13.568,sprint,0.0,False
B,10,744,14.608,13.672,att,0.0,False
B,10,744,14.608,13.672,tmobile,0.0,False
B,10,744,14.608,13.672,verizon,0.0,False
B,10,744,14.608,13.672,sprint,0.0,False
B,10,749,14.713,13.777,att,0.0,False
B,10,749,14.713,13.777,tmobile,0.04,True
B,10,749,14.713,13.777,verizon,0.04,True
B,10,749,14.713,13.777,sprint,0.0,False
B,10,754,14.817,13.881,att,0.0,False
B,10,754,14.817,13.881,tmobile,0.0,False
B,10,754,14.817,13.881,verizon,0.0,False
B,10,754,14.817,13.881,sprint,0.0,False
B,10,759,14.921,13.985,att,0.0,False
B,10,759,14.921,13.985,tmobile,0.12,True
B,10,759,14.921,13.985,verizon,0.28,True
B,10,759,14.921,13.985,sprint,0.0,False
B,10,764,15.026,14.09,att,0.0,False
B,10,764,15.026,14.09,tmobile,0.0,False
B,10,764,15.026,14.09,verizon,0.0,False
B,10,764,15.026,14.09,sprint,0.0,False
B,10,769,15.13,14.194,att,0.0,False
B,10,769,15.13,14.194,tmobile,0.0,False
B,10,769,15.13,14.194,verizon,0.0,False
B,10,769,15.13,14.194,sprint,0.04,True
B,10,774,15.234,14.298,att,0.0,False
B,10,774,15.234,14.298,tmobile,0.04,True
B,10,774,15.234,14.298,verizon,0.0,False
B,10,774,15.234,14.298,sprint,0.04,True
B,10,779,15.339,14.403,att,0.0,False
B,10,779,15.339,14.403,tmobile,0.0,False
B,10,779,15.339,14.403,verizon,0.0,False
B,10,779,15.339,14.403,sprint,0.04,True
B,10,784,15.443,14.507,att,0.0,False
B,10,784,15.443,14.507,tmobile,0.04,True
B,10,784,15.443,14.507,verizon,0.04,True
B,10,784,15.443,14.507,sprint,0.0,False
B,10,789,15.547,14.612,att,0.04,True
B,10,789,15.547,14.612,tmobile,0.0,False
B,10,789,15.547,14.612,verizon,0.0,False
B,10,789,15.547,14.612,sprint,0.0,False
B,10,794,15.652,14.716,att,0.0,False
B,10,794,15.652,14.716,tmobile,0.0,False
B,10,794,15.652,14.716,verizon,0.0,False
B,10,794,15.652,14.716,sprint,0.0,False
B,10,799,15.756,14.82,att,0.0,False
B,10,799,15.756,14.82,tmobile,0.12,True
B,10,799,15.756,14.82,verizon,0.0,False
B,10,799,15.756,14.82,sprint,0.0,False
B,10,804,15.86,14.925,att,0.0,False
B,10,804,15.86,14.925,tmobile,0.0,False
B,10,804,15.86,14.925,verizon,0.0,False
B,10,804,15.86,14.925,sprint,0.0,False
B,10,809,15.965,15.029,att,0.0,False
B,10,809,15.965,15.029,tmobile,0.0,False
B,10,809,15.965,15.029,verizon,0.0,False
B,10,809,15.965,15.029,sprint,0.12,True
B,10,814,16.069,15.133,att,0.0,False
B,10,814,16.069,15.133,tmobile,0.0,False
B,10,814,16.069,15.133,verizon,0.0,False
B,10,814,16.069,15.133,sprint,0.0,False
B,10,819,16.173,15.238,att,0.0,False
B,10,819,16.173,15.238,tmobile,0.0,False
B,10,819,16.173,15.238,verizon,0.0,False
B,10,819,16.173,15.238,sprint,0.0,False
B,10,824,16.278,15.342,att,0.0,False
B,10,824,16.278,15.342,tmobile,0.0,False
B,10,824,16.278,15.342,verizon,0.0,False
B,10,824,16.278,15.342,sprint,0.0,False
B,10,829,16.382,15.446,att,0.0,False
B,10,829,16.382,15.446,tmobile,0.0,False
B,10,829,16.382,15.446,verizon,0.0,False
B,10,829,16.382,15.446,sprint,0.0,False
B,10,834,16.486,15.551,att,0.0,False
B,10,834,16.486,15.551,tmobile,0.0,False
B,10,834,16.486,15.551,verizon,0.0,False
B,10,834,16.486,15.551,sprint,0.0,False
B,10,839,16.591,15.655,att,0.0,False
B,10,839,16.591,15.655,tmobile,0.0,False
B,10,839,16.591,15.655,verizon,0.0,False
B,10,839,16.591,15.655,sprint,0.0,False
B,10,844,16.695,15.759,att,0.0,False
B,10,844,16.695,15.759,tmobile,0.0,False
B,10,844,16.695,15.759,verizon,0.0,False
B,10,844,16.695,15.759,sprint,0.0,False
B,10,849,16.799,15.864,att,0.0,False
B,10,849,16.799,15.864,tmobile,0.0,False
B,10,849,16.799,15.864,verizon,0.0,False
B,10,849,16.799,15.864,sprint,0.0,False
B,10,854,16.904,15.968,att,0.0,False
B,10,854,16.904,15.968,tmobile,0.0,False
B,10,854,16.904,15.968,verizon,0.0,False
B,10,854,16.904,15.968,sprint,0.0,False
B,10,859,17.008,16.072,att,0.0,False
B,10,859,17.008,16.072,tmobile,0.0,False
B,10,859,17.008,16.072,verizon,0.0,False
B,10,859,17.008,16.072,sprint,0.0,False
B,10,864,17.112,16.177,att,0.0,False
B,10,864,17.112,16.177,tmobile,0.0,False
B,10,864,17.112,16.177,verizon,0.0,False
B,10,864,17.112,16.177,sprint,0.0,False
B,10,869,17.217,16.281,att,0.0,False
B,10,869,17.217,16.281,tmobile,0.0,False
B,10,869,17.217,16.281,verizon,0.0,False
B,10,869,17.217,16.281,sprint,0.0,False
B,10,874,17.321,16.385,att,0.0,False
B,10,874,17.321,16.385,tmobile,0.0,False
B,10,874,17.321,16.385,verizon,0.0,False
B,10,874,17.321,16.385,sprint,0.0,False
B,10,879,17.425,16.49,att,0.0,False
B,10,879,17.425,16.49,tmobile,0.0,False
B,10,879,17.425,16.49,verizon,0.0,False
B,10,879,17.425,16.49,sprint,0.0,False
B,10,884,17.53,16.594,att,0.0,False
B,10,884,17.53,16.594,tmobile,0.0,False
B,10,884,17.53,16.594,verizon,0.0,False
B,10,884,17.53,16.594,sprint,0.0,False
B,10,889,17.634,16.698,att,0.0,False
B,10,889,17.634,16.698,tmobile,0.0,False
B,10,889,17.634,16.698,verizon,0.0,False
B,10,889,17.634,16.698,sprint,0.0,False
B,10,894,17.739,16.803,att,0.0,False
B,10,894,17.739,16.803,tmobile,0.0,False
B,10,894,17.739,16.803,verizon,0.0,False
B,10,894,17.739,16.803,sprint,0.0,False
B,10,899,17.843,16.907,att,0.0,False
B,10,899,17.843,16.907,tmobile,0.0,False
B,10,899,17.843,16.907,verizon,0.0,False
B,10,899,17.843,16.907,sprint,0.0,False
B,10,904,17.947,17.011,att,0.0,False
B,10,904,17.947,17.011,tmobile,0.0,False
B,10,904,17.947,17.011,verizon,0.0,False
B,10,904,17.947,17.011,sprint,0.0,False
B,10,909,18.052,17.116,att,0.0,False
B,10,909,18.052,17.116,tmobile,0.0,False
B,10,909,18.052,17.116,verizon,0.0,False
B,10,909,18.052,17.116,sprint,0.0,False
B,10,914,18.156,17.22,att,0.0,False
B,10,914,18.156,17.22,tmobile,0.0,False
B,10,914,18.156,17.22,verizon,0.0,False
B,10,914,18.156,17.22,sprint,0.0,False
B,10,919,18.26,17.324,att,0.0,False
B,10,919,18.26,17.324,tmobile,0.0,False
B,10,919,18.26,17.324,verizon,0.0,False
B,10,919,18.26,17.324,sprint,0.0,False
B,10,924,18.365,17.429,att,0.0,False
B,10,924,18.365,17.429,tmobile,0.0,False
B,10,924,18.365,17.429,verizon,0.0,False
B,10,924,18.365,17.429,sprint,0.0,False
B,10,929,18.469,17.533,att,0.0,False
B,10,929,18.469,17.533,tmobile,0.0,False
B,10,929,18.469,17.533,verizon,0.0,False
B,10,929,18.469,17.533,sprint,0.0,False
B,10,934,18.573,17.638,att,0.0,False
B,10,934,18.573,17.638,tmobile,0.0,False
B,10,934,18.573,17.638,verizon,0.0,False
B,10,934,18.573,17.638,sprint,0.0,False
B,10,939,18.678,17.742,att,0.0,False
B,10,939,18.678,17.742,tmobile,0.0,False
B,10,939,18.678,17.742,verizon,0.0,False
B,10,939,18.678,17.742,sprint,0.0,False
B,10,944,18.782,17.846,att,0.0,False
B,10,944,18.782,17.846,tmobile,0.0,False
B,10,944,18.782,17.846,verizon,0.0,False
B,10,944,18.782,17.846,sprint,0.0,False
B,10,949,18.886,17.951,att,0.0,False
B,10,949,18.886,17.951,tmobile,0.0,False
B,10,949,18.886,17.951,verizon,0.0,False
B,10,949,18.886,17.951,sprint,0.0,False
B,10,954,18.991,18.055,att,0.04,True
B,10,954,18.991,18.055,tmobile,0.0,False
B,10,954,18.991,18.055,verizon,0.0,False
B,10,954,18.991,18.055,sprint,0.0,False
B,10,959,19.095,18.159,att,0.0,False
B,10,959,19.095,18.159,tmobile,0.0,False
B,10,959,19.095,18.159,verizon,0.04,True
B,10,959,19.095,18.159,sprint,0.0,False
B,10,964,19.199,18.264,att,0.0,False
B,10,964,19.199,18.264,tmobile,0.0,False
B,10,964,19.199,18.264,verizon,0.0,False
B,10,964,19.199,18.264,sprint,0.0,False
B,10,969,19.304,18.368,att,0.0,False
B,10,969,19.304,18.368,tmobile,0.04,True
B,10,969,19.304,18.368,verizon,0.04,True
B,10,969,19.304,18.368,sprint,0.0,False
B,10,974,19.408,18.472,att,0.0,False
B,10,974,19.408,18.472,tmobile,0.0,False
B,10,974,19.408,18.472,verizon,0.04,True
B,10,974,19.408,18.472,sprint,0.0,False
B,10,979,19.512,18.577,att,0.0,False
B,10,979,19.512,18.577,tmobile,0.08,True
B,10,979,19.512,18.577,verizon,0.08,True
B,10,979,19.512,18.577,sprint,0.0,False
B,10,984,19.617,18.681,att,0.0,False
B,10,984,19.617,18.681,tmobile,0.0,False
B,10,984,19.617,18.681,verizon,0.0,False
B,10,984,19.617,18.681,sprint,0.0,False
B,10,989,19.721,18.785,att,0.04,True
B,10,989,19.721,18.785,tmobile,0.28,True
B,10,989,19.721,18.785,verizon,0.2,True
B,10,989,19.721,18.785,sprint,0.0,False
B,10,994,19.825,18.89,att,0.0,False
B,10,994,19.825,18.89,tmobile,0.0,False
B,10,994,19.825,18.89,verizon,0.0,False
B,10,994,19.825,18.89,sprint,0.04,True
B,10,999,19.93,18.994,att,0.0,False
B,10,999,19.93,18.994,tmobile,0.12,True
B,10,999,19.93,18.994,verizon,0.04,True
B,10,999,19.93,18.994,sprint,0.0,False
B,10,1004,20.034,19.098,att,0.0,False
B,10,1004,20.034,19.098,tmobile,0.0,False
B,10,1004,20.034,19.098,verizon,0.0,False
B,10,1004,20.034,19.098,sprint,0.0,False
B,10,1009,20.138,19.203,att,0.04,True
B,10,1009,20.138,19.203,tmobile,0.08,True
B,10,1009,20.138,19.203,verizon,0.04,True
B,10,1009,20.138,19.203,sprint,0.0,False
B,10,1014,20.243,19.307,att,0.0,False
B,10,1014,20.243,19.307,tmobile,0.0,False
B,10,1014,20.243,19.307,verizon,0.04,True
B,10,1014,20.243,19.307,sprint,0.0,False
B,10,1019,20.347,19.411,att,0.0,False
B,10,1019,20.347,19.411,tmobile,0.0,False
B,10,1019,20.347,19.411,verizon,0.04,True
B,10,1019,20.347,19.411,sprint,0.0,False
B,10,1024,20.451,19.516,att,0.0,False
B,10,1024,20.451,19.516,tmobile,0.04,True
B,10,1024,20.451,19.516,verizon,0.08,True
B,10,1024,20.451,19.516,sprint,0.0,False
B,10,1029,20.556,19.62,att,0.0,False
B,10,1029,20.556,19.62,tmobile,0.0,False
B,10,1029,20.556,19.62,verizon,0.0,False
B,10,1029,20.556,19.62,sprint,0.0,False
B,10,1034,20.66,19.724,att,0.04,True
B,10,1034,20.66,19.724,tmobile,0.0,False
B,10,1034,20.66,19.724,verizon,0.04,True
B,10,1034,20.66,19.724,sprint,0.0,False
B,10,1039,20.764,19.829,att,0.0,False
B,10,1039,20.764,19.829,tmobile,0.0,False
B,10,1039,20.764,19.829,verizon,0.04,True
B,10,1039,20.764,19.829,sprint,0.0,False
B,10,1044,20.869,19.933,att,0.0,False
B,10,1044,20.869,19.933,tmobile,0.08,True
B,10,1044,20.869,19.933,verizon,0.0,False
B,10,1044,20.869,19.933,sprint,0.0,False
B,10,1049,20.973,20.037,att,0.0,False
B,10,1049,20.973,20.037,tmobile,0.0,False
B,10,1049,20.973,20.037,verizon,0.0,False
B,10,1049,20.973,20.037,sprint,0.0,False
B,10,1054,21.078,20.142,att,0.04,True
B,10,1054,21.078,20.142,tmobile,0.0,False
B,10,1054,21.078,20.142,verizon,0.0,False
B,10,1054,21.078,20.142,sprint,0.0,False
B,10,1059,21.182,20.246,att,0.0,False
B,10,1059,21.182,20.246,tmobile,0.0,False
B,10,1059,21.182,20.246,verizon,0.0,False
B,10,1059,21.182,20.246,sprint,0.0,False
B,10,1064,21.286,20.35,att,0.0,False
B,10,1064,21.286,20.35,tmobile,0.0,False
B,10,1064,21.286,20.35,verizon,0.0,False
B,10,1064,21.286,20.35,sprint,0.0,False
B,10,1069,21.391,20.455,att,0.0,False
B,10,1069,21.391,20.455,tmobile,0.0,False
B,10,1069,21.391,20.455,verizon,0.0,False
B,10,1069,21.391,20.455,sprint,0.0,False
B,10,1074,21.495,20.559,att,0.0,False
B,10,1074,21.495,20.559,tmobile,0.04,True
B,10,1074,21.495,20.559,verizon,0.0,False
B,10,1074,21.495,20.559,sprint,0.0,False
B,10,1079,21.599,20.663,att,0.04,True
B,10,1079,21.599,20.663,tmobile,0.0,False
B,10,1079,21.599,20.663,verizon,0.0,False
B,10,1079,21.599,20.663,sprint,0.0,False
B,10,1084,21.704,20.768,att,0.0,False
B,10,1084,21.704,20.768,tmobile,0.04,True
B,10,1084,21.704,20.768,verizon,0.0,False
B,10,1084,21.704,20.768,sprint,0.0,False
B,10,1089,21.808,20.872,att,0.0,False
B,10,1089,21.808,20.872,tmobile,0.0,False
B,10,1089,21.808,20.872,verizon,0.0,False
B,10,1089,21.808,20.872,sprint,0.0,False
B,10,1094,21.912,20.977,att,0.0,False
B,10,1094,21.912,20.977,tmobile,0.0,False
B,10,1094,21.912,20.977,verizon,0.0,False
B,10,1094,21.912,20.977,sprint,0.04,True
B,10,1099,22.017,21.081,att,0.04,True
B,10,1099,22.017,21.081,tmobile,0.0,False
B,10,1099,22.017,21.081,verizon,0.04,True
B,10,1099,22.017,21.081,sprint,0.0,False
B,10,1104,22.121,21.185,att,0.0,False
B,10,1104,22.121,21.185,tmobile,0.04,True
B,10,1104,22.121,21.185,verizon,0.04,True
B,10,1104,22.121,21.185,sprint,0.04,True
B,10,1109,22.225,21.29,att,0.0,False
B,10,1109,22.225,21.29,tmobile,0.04,True
B,10,1109,22.225,21.29,verizon,0.04,True
B,10,1109,22.225,21.29,sprint,0.0,False
B,10,1114,22.33,21.394,att,0.0,False
B,10,1114,22.33,21.394,tmobile,0.0,False
B,10,1114,22.33,21.394,verizon,0.04,True
B,10,1114,22.33,21.394,sprint,0.0,False
B,10,1119,22.434,21.498,att,0.0,False
B,10,1119,22.434,21.498,tmobile,0.04,True
B,10,1119,22.434,21.498,verizon,0.0,False
B,10,1119,22.434,21.498,sprint,0.0,False
B,10,1124,22.538,21.603,att,0.0,False
B,10,1124,22.538,21.603,tmobile,0.04,True
B,10,1124,22.538,21.603,verizon,0.0,False
B,10,1124,22.538,21.603,sprint,0.0,False
B,10,1129,22.643,21.707,att,0.04,True
B,10,1129,22.643,21.707,tmobile,0.0,False
B,10,1129,22.643,21.707,verizon,0.0,False
B,10,1129,22.643,21.707,sprint,0.0,False
B,10,1134,22.747,21.811,att,0.0,False
B,10,1134,22.747,21.811,tmobile,0.0,False
B,10,1134,22.747,21.811,verizon,0.04,True
B,10,1134,22.747,21.811,sprint,0.0,False
B,10,1139,22.851,21.916,att,0.0,False
B,10,1139,22.851,21.916,tmobile,0.04,True
B,10,1139,22.851,21.916,verizon,0.04,True
B,10,1139,22.851,21.916,sprint,0.0,False
B,10,1144,22.956,22.02,att,0.0,False
B,10,1144,22.956,22.02,tmobile,0.0,False
B,10,1144,22.956,22.02,verizon,0.0,False
B,10,1144,22.956,22.02,sprint,0.0,False
B,10,1149,23.06,22.124,att,0.0,False
B,10,1149,23.06,22.124,tmobile,0.0,False
B,10,1149,23.06,22.124,verizon,0.04,True
B,10,1149,23.06,22.124,sprint,0.0,False
B,10,1154,23.164,22.229,att,0.0,False
B,10,1154,23.164,22.229,tmobile,0.0,False
B,10,1154,23.164,22.229,verizon,0.04,True
B,10,1154,23.164,22.229,sprint,0.0,False
B,10,1159,23.269,22.333,att,0.0,False
B,10,1159,23.269,22.333,tmobile,0.0,False
B,10,1159,23.269,22.333,verizon,0.0,False
B,10,1159,23.269,22.333,sprint,0.0,False
B,10,1164,23.373,22.437,att,0.0,False
B,10,1164,23.373,22.437,tmobile,0.04,True
B,10,1164,23.373,22.437,verizon,0.12,True
B,10,1164,23.373,22.437,sprint,0.0,False
B,10,1169,23.477,22.542,att,0.0,False
B,10,1169,23.477,22.542,tmobile,0.0,False
B,10,1169,23.477,22.542,verizon,0.04,True
B,10,1169,23.477,22.542,sprint,0.0,False
B,10,1174,23.582,22.646,att,0.0,False
B,10,1174,23.582,22.646,tmobile,0.04,True
B,10,1174,23.582,22.646,verizon,0.0,False
B,10,1174,23.582,22.646,sprint,0.0,False
B,10,1179,23.686,22.75,att,0.0,False
B,10,1179,23.686,22.75,tmobile,0.0,False
B,10,1179,23.686,22.75,verizon,0.0,False
B,10,1179,23.686,22.75,sprint,0.0,False
B,10,1184,23.79,22.855,att,0.0,False
B,10,1184,23.79,22.855,tmobile,0.0,False
B,10,1184,23.79,22.855,verizon,0.0,False
B,10,1184,23.79,22.855,sprint,0.0,False
